doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
Post-Minutes Package - BE_14Dec_2022 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14686,School District 68,,Index record for sd68 escribe document identifier 14686,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14687,School District 68,,Index record for sd68 escribe document identifier 14687,escribe,sd68-archive,public-registry
Post-Meeting Minutes - BE_Dec14_2022 - English.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14688,School District 68,,Index record for sd68 escribe document identifier 14688,escribe,sd68-archive,public-registry
IS - Operational Plan Update.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14689,School District 68,,Index record for sd68 escribe document identifier 14689,escribe,sd68-archive,public-registry
IS 3 Year Calendar.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14690,School District 68,,Index record for sd68 escribe document identifier 14690,escribe,sd68-archive,public-registry
Calendar 2023-2024.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14691,School District 68,,Index record for sd68 escribe document identifier 14691,escribe,sd68-archive,public-registry
Calendar 2024-2025.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14692,School District 68,,Index record for sd68 escribe document identifier 14692,escribe,sd68-archive,public-registry
Calendar 2025-2026.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14693,School District 68,,Index record for sd68 escribe document identifier 14693,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14694,School District 68,,Index record for sd68 escribe document identifier 14694,escribe,sd68-archive,public-registry
Post-Minutes Package - EC_07Dec_2022 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14695,School District 68,,Index record for sd68 escribe document identifier 14695,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14696,School District 68,,Index record for sd68 escribe document identifier 14696,escribe,sd68-archive,public-registry
Post-Meeting Minutes - EC_Dec07_2022 - English.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14697,School District 68,,Index record for sd68 escribe document identifier 14697,escribe,sd68-archive,public-registry
IS 2022-2023 Vandalism Report.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14698,School District 68,,Index record for sd68 escribe document identifier 14698,escribe,sd68-archive,public-registry
Appendix A - October 2022 Report.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14699,School District 68,,Index record for sd68 escribe document identifier 14699,escribe,sd68-archive,public-registry
Appendix B - Yearly Vandalism Costs.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14700,School District 68,,Index record for sd68 escribe document identifier 14700,escribe,sd68-archive,public-registry
Appendix C - Detail by School 22-23.pdf - Updated.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14701,School District 68,,Index record for sd68 escribe document identifier 14701,escribe,sd68-archive,public-registry
Appendix D - Summary Report by Category 22-23.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14702,School District 68,,Index record for sd68 escribe document identifier 14702,escribe,sd68-archive,public-registry
Appendix D - Summary Report by School 22-23.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14703,School District 68,,Index record for sd68 escribe document identifier 14703,escribe,sd68-archive,public-registry
Appendix E - Interior vs Exterior Vandalism Costs.pdf - Updated.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14704,School District 68,,Index record for sd68 escribe document identifier 14704,escribe,sd68-archive,public-registry
IS - 3 Year Enrolment Project for 2023-24 to 2025-26.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14705,School District 68,,Index record for sd68 escribe document identifier 14705,escribe,sd68-archive,public-registry
A - Summary of the Districts Enrolment Projections for 2023-24 to 2025-26.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14706,School District 68,,Index record for sd68 escribe document identifier 14706,escribe,sd68-archive,public-registry
B - SD68 Enrolment Projection (3YR) 2023-24 to 2025-26.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14707,School District 68,,Index record for sd68 escribe document identifier 14707,escribe,sd68-archive,public-registry
C - 2023-24 Estimated Operating Grant per Projected Enrolment.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14708,School District 68,,Index record for sd68 escribe document identifier 14708,escribe,sd68-archive,public-registry
IS - Child Care Update.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14709,School District 68,,Index record for sd68 escribe document identifier 14709,escribe,sd68-archive,public-registry
Appendix A  Before and After School Childcare.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14710,School District 68,,Index record for sd68 escribe document identifier 14710,escribe,sd68-archive,public-registry
IS - Crossing Guard.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14711,School District 68,,Index record for sd68 escribe document identifier 14711,escribe,sd68-archive,public-registry
D Kurucz FW Traffic Control Endangering Students Pedestrians and Motorists.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14712,School District 68,,Index record for sd68 escribe document identifier 14712,escribe,sd68-archive,public-registry
AS Financial Planning and Reporting Policy.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14713,School District 68,,Index record for sd68 escribe document identifier 14713,escribe,sd68-archive,public-registry
Financial Planning and Reporting Policy - 4th DRAFT Jan 3.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14714,School District 68,,Index record for sd68 escribe document identifier 14714,escribe,sd68-archive,public-registry
January 2023.pdf.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14715,School District 68,,Index record for sd68 escribe document identifier 14715,escribe,sd68-archive,public-registry
IS 2022-23 Annual Bus Route Review.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14716,School District 68,,Index record for sd68 escribe document identifier 14716,escribe,sd68-archive,public-registry
Route Review Recommendations February 2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14717,School District 68,,Index record for sd68 escribe document identifier 14717,escribe,sd68-archive,public-registry
AP-512-–-Transportation-1 (25).pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14718,School District 68,,Index record for sd68 escribe document identifier 14718,escribe,sd68-archive,public-registry
IS - 2022-23 Amended Annual Budget with Q2 Financial Update.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14719,School District 68,,Index record for sd68 escribe document identifier 14719,escribe,sd68-archive,public-registry
"SD68 Amended Annual Budget Feb 28, 2023.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14720,School District 68,,Index record for sd68 escribe document identifier 14720,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14721,School District 68,,Index record for sd68 escribe document identifier 14721,escribe,sd68-archive,public-registry
Agenda Package - BCM_08Feb_2023 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14722,School District 68,,Index record for sd68 escribe document identifier 14722,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14723,School District 68,,Index record for sd68 escribe document identifier 14723,escribe,sd68-archive,public-registry
Agenda Package - BCM_Feb08_2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14724,School District 68,,Index record for sd68 escribe document identifier 14724,escribe,sd68-archive,public-registry
C McKay Liaison Equity in Action.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14745,School District 68,,Index record for sd68 escribe document identifier 14745,escribe,sd68-archive,public-registry
C McKay Student Voice Trustee Liaison Report.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14746,School District 68,,Index record for sd68 escribe document identifier 14746,escribe,sd68-archive,public-registry
SKM_C754e23012308490.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14747,School District 68,,Index record for sd68 escribe document identifier 14747,escribe,sd68-archive,public-registry
January 2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14748,School District 68,,Index record for sd68 escribe document identifier 14748,escribe,sd68-archive,public-registry
G. Boutilier  Bayview Elementary Safe Access concerns.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14749,School District 68,,Index record for sd68 escribe document identifier 14749,escribe,sd68-archive,public-registry
"S72(3) Report January 25, 2023.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14750,School District 68,,Index record for sd68 escribe document identifier 14750,escribe,sd68-archive,public-registry
"S72(3) Report February 1, 2023.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14751,School District 68,,Index record for sd68 escribe document identifier 14751,escribe,sd68-archive,public-registry
"S72(3) Report February 14, 2023.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14752,School District 68,,Index record for sd68 escribe document identifier 14752,escribe,sd68-archive,public-registry
287554 Keller Outgoing scan.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14753,School District 68,,Index record for sd68 escribe document identifier 14753,escribe,sd68-archive,public-registry
AS Capital Plan Bylaw Amendment.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14754,School District 68,,Index record for sd68 escribe document identifier 14754,escribe,sd68-archive,public-registry
Appendix A AS Minor Capital Plan Amendment ps adjustments.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14755,School District 68,,Index record for sd68 escribe document identifier 14755,escribe,sd68-archive,public-registry
Appendix B SD68_CapitalPlans_2022_23_ResponseLetter_Amendment2_2023.02.10.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14756,School District 68,,Index record for sd68 escribe document identifier 14756,escribe,sd68-archive,public-registry
Appendix C SD68_CapitalPlans_2022_23_AnnualProgramsFundingAgreement_Amended_2023.02.10.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14757,School District 68,,Index record for sd68 escribe document identifier 14757,escribe,sd68-archive,public-registry
Amended By Law.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14758,School District 68,,Index record for sd68 escribe document identifier 14758,escribe,sd68-archive,public-registry
D and A MahonyFW_ Comment on facilities plan_budgeting process.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14759,School District 68,,Index record for sd68 escribe document identifier 14759,escribe,sd68-archive,public-registry
OS Closed Board  Motions February 2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14760,School District 68,,Index record for sd68 escribe document identifier 14760,escribe,sd68-archive,public-registry
Gabriola Presentation to the  Nanaimo-Ladysmith School Board-3.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14761,School District 68,,Index record for sd68 escribe document identifier 14761,escribe,sd68-archive,public-registry
Petition.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14762,School District 68,,Index record for sd68 escribe document identifier 14762,escribe,sd68-archive,public-registry
NDSS Lacrosse Academy.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14763,School District 68,,Index record for sd68 escribe document identifier 14763,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14764,School District 68,,Index record for sd68 escribe document identifier 14764,escribe,sd68-archive,public-registry
Agenda Package - BE_22Feb_2023 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14765,School District 68,,Index record for sd68 escribe document identifier 14765,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14766,School District 68,,Index record for sd68 escribe document identifier 14766,escribe,sd68-archive,public-registry
Agenda Package - BE_Feb22_2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14767,School District 68,,Index record for sd68 escribe document identifier 14767,escribe,sd68-archive,public-registry
February 2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14768,School District 68,,Index record for sd68 escribe document identifier 14768,escribe,sd68-archive,public-registry
IS Early Learning.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14769,School District 68,,Index record for sd68 escribe document identifier 14769,escribe,sd68-archive,public-registry
IS Environmental Stewardship.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14770,School District 68,,Index record for sd68 escribe document identifier 14770,escribe,sd68-archive,public-registry
IS Ed Comm - SLS.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14771,School District 68,,Index record for sd68 escribe document identifier 14771,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14772,School District 68,,Index record for sd68 escribe document identifier 14772,escribe,sd68-archive,public-registry
Agenda Package - EC_01Mar_2023 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14773,School District 68,,Index record for sd68 escribe document identifier 14773,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14774,School District 68,,Index record for sd68 escribe document identifier 14774,escribe,sd68-archive,public-registry
Agenda Package - EC_Mar01_2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14775,School District 68,,Index record for sd68 escribe document identifier 14775,escribe,sd68-archive,public-registry
AS Minor Capital Plan Amendment ps adjustments.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14776,School District 68,,Index record for sd68 escribe document identifier 14776,escribe,sd68-archive,public-registry
2022 23 E Bus Charging Infrastructure Submission.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14777,School District 68,,Index record for sd68 escribe document identifier 14777,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14778,School District 68,,Index record for sd68 escribe document identifier 14778,escribe,sd68-archive,public-registry
Post-Minutes Package - Special Board of Education Open_16Jan_2023 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14779,School District 68,,Index record for sd68 escribe document identifier 14779,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14780,School District 68,,Index record for sd68 escribe document identifier 14780,escribe,sd68-archive,public-registry
Post-Meeting Minutes - Special Board of Education Open_Jan16_2023 - English.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14781,School District 68,,Index record for sd68 escribe document identifier 14781,escribe,sd68-archive,public-registry
"S72(3) Report December 7, 2022.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14782,School District 68,,Index record for sd68 escribe document identifier 14782,escribe,sd68-archive,public-registry
"S72(3) Report January 11, 2023.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14783,School District 68,,Index record for sd68 escribe document identifier 14783,escribe,sd68-archive,public-registry
"S72(3) Report December 14, 2022.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14784,School District 68,,Index record for sd68 escribe document identifier 14784,escribe,sd68-archive,public-registry
D Kurucz FW Traffic Control Endangering Students Pedestrians and Motorists(1).pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14785,School District 68,,Index record for sd68 escribe document identifier 14785,escribe,sd68-archive,public-registry
December 2022.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14786,School District 68,,Index record for sd68 escribe document identifier 14786,escribe,sd68-archive,public-registry
"January 16, 2023.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14787,School District 68,,Index record for sd68 escribe document identifier 14787,escribe,sd68-archive,public-registry
L McKinnin Additional Bus Stop Request - Mountain View.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14788,School District 68,,Index record for sd68 escribe document identifier 14788,escribe,sd68-archive,public-registry
Our Health Our Community Survey - SD 68 - Jan 25 2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14789,School District 68,,Index record for sd68 escribe document identifier 14789,escribe,sd68-archive,public-registry
IS Compliance Audit.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14790,School District 68,,Index record for sd68 escribe document identifier 14790,escribe,sd68-archive,public-registry
OS Reg Brd Motions January  2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14791,School District 68,,Index record for sd68 escribe document identifier 14791,escribe,sd68-archive,public-registry
AS NDSS.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14792,School District 68,,Index record for sd68 escribe document identifier 14792,escribe,sd68-archive,public-registry
Ensuring_Capacity_and_Safety_Nanaimo_District_Secondary_School.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14793,School District 68,,Index record for sd68 escribe document identifier 14793,escribe,sd68-archive,public-registry
Zonta Presentation Presentation SD68.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14794,School District 68,,Index record for sd68 escribe document identifier 14794,escribe,sd68-archive,public-registry
Zonta Pic.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14795,School District 68,,Index record for sd68 escribe document identifier 14795,escribe,sd68-archive,public-registry
IS JEDI.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14796,School District 68,,Index record for sd68 escribe document identifier 14796,escribe,sd68-archive,public-registry
2597 Equity Diversity Inclusion Consulting.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14797,School District 68,,Index record for sd68 escribe document identifier 14797,escribe,sd68-archive,public-registry
Appendix B JEDI Framework DRAFT.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14798,School District 68,,Index record for sd68 escribe document identifier 14798,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14799,School District 68,,Index record for sd68 escribe document identifier 14799,escribe,sd68-archive,public-registry
Post-Minutes Package - BE_25Jan_2023 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14800,School District 68,,Index record for sd68 escribe document identifier 14800,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14801,School District 68,,Index record for sd68 escribe document identifier 14801,escribe,sd68-archive,public-registry
Post-Meeting Minutes - BE_Jan25_2023 - English.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14802,School District 68,,Index record for sd68 escribe document identifier 14802,escribe,sd68-archive,public-registry
December 2022.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14803,School District 68,,Index record for sd68 escribe document identifier 14803,escribe,sd68-archive,public-registry
IS Education Committee - Manager's Learning Series SJ edit.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14804,School District 68,,Index record for sd68 escribe document identifier 14804,escribe,sd68-archive,public-registry
IS Education Committee - January 4 2023 French Language in Education Protocol.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14805,School District 68,,Index record for sd68 escribe document identifier 14805,escribe,sd68-archive,public-registry
IS Education Committee - January 4 2023 Outdoor Education.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14806,School District 68,,Index record for sd68 escribe document identifier 14806,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14807,School District 68,,Index record for sd68 escribe document identifier 14807,escribe,sd68-archive,public-registry
Post-Minutes Package - EC_04Jan_2023 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14808,School District 68,,Index record for sd68 escribe document identifier 14808,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14809,School District 68,,Index record for sd68 escribe document identifier 14809,escribe,sd68-archive,public-registry
Post-Meeting Minutes - EC_Jan04_2023 - English.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14810,School District 68,,Index record for sd68 escribe document identifier 14810,escribe,sd68-archive,public-registry
December 2022.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14811,School District 68,,Index record for sd68 escribe document identifier 14811,escribe,sd68-archive,public-registry
IS  AP 506 Portables.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14812,School District 68,,Index record for sd68 escribe document identifier 14812,escribe,sd68-archive,public-registry
Appendix A Revised AP 506  Relocation Acquisition and Use of Portables.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14813,School District 68,,Index record for sd68 escribe document identifier 14813,escribe,sd68-archive,public-registry
Appendix B AP 506 AP-233-Use-of-Portables-Schools.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14814,School District 68,,Index record for sd68 escribe document identifier 14814,escribe,sd68-archive,public-registry
Appendix C  AP 506 AP-505-Location-of-Portable-Structures.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14815,School District 68,,Index record for sd68 escribe document identifier 14815,escribe,sd68-archive,public-registry
Appendix D AP 506 AP-506-Allocation-of-Portables.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14816,School District 68,,Index record for sd68 escribe document identifier 14816,escribe,sd68-archive,public-registry
IS AP 347 403 407.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14817,School District 68,,Index record for sd68 escribe document identifier 14817,escribe,sd68-archive,public-registry
AP-347- Sexual-Orientation-and-Gender-Identity-REV.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14818,School District 68,,Index record for sd68 escribe document identifier 14818,escribe,sd68-archive,public-registry
Appendix B AP-403-Administration-New-Schools.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14819,School District 68,,Index record for sd68 escribe document identifier 14819,escribe,sd68-archive,public-registry
Appendix C AP-407-Coaching-Students-for-Fees.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14820,School District 68,,Index record for sd68 escribe document identifier 14820,escribe,sd68-archive,public-registry
IS January 2023 - MOECC Funding Update.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14821,School District 68,,Index record for sd68 escribe document identifier 14821,escribe,sd68-archive,public-registry
Appendix A - 2022-23 SD68 Operating Grant at December-2022.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14822,School District 68,,Index record for sd68 escribe document identifier 14822,escribe,sd68-archive,public-registry
Appendix B - 2022-23 SD68 Summary of Grants to Date at December 2022.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14823,School District 68,,Index record for sd68 escribe document identifier 14823,escribe,sd68-archive,public-registry
IS - AP 425 Update.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14824,School District 68,,Index record for sd68 escribe document identifier 14824,escribe,sd68-archive,public-registry
AP-425-Bullying-and-Harassment Jan 2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14825,School District 68,,Index record for sd68 escribe document identifier 14825,escribe,sd68-archive,public-registry
IS Accessibility Committee.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14826,School District 68,,Index record for sd68 escribe document identifier 14826,escribe,sd68-archive,public-registry
IS EOC.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14827,School District 68,,Index record for sd68 escribe document identifier 14827,escribe,sd68-archive,public-registry
3002-0240 SCHOOL DISTRICT 68 DOVER BAY SECONDARY SCHOOL TRANSFORMER REPLACEMENT.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14828,School District 68,,Index record for sd68 escribe document identifier 14828,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14829,School District 68,,Index record for sd68 escribe document identifier 14829,escribe,sd68-archive,public-registry
Post-Minutes Package - BCM_11Jan_2023 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14830,School District 68,,Index record for sd68 escribe document identifier 14830,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14831,School District 68,,Index record for sd68 escribe document identifier 14831,escribe,sd68-archive,public-registry
Post-Meeting Minutes - BCM_Jan11_2023 - English.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14832,School District 68,,Index record for sd68 escribe document identifier 14832,escribe,sd68-archive,public-registry
February 2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14833,School District 68,,Index record for sd68 escribe document identifier 14833,escribe,sd68-archive,public-registry
AS - Privacy Management Program - March 8 2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14834,School District 68,,Index record for sd68 escribe document identifier 14834,escribe,sd68-archive,public-registry
IS Student Affordability .pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14835,School District 68,,Index record for sd68 escribe document identifier 14835,escribe,sd68-archive,public-registry
Appendix A Student Affordability.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14836,School District 68,,Index record for sd68 escribe document identifier 14836,escribe,sd68-archive,public-registry
Appendix A Part 2 Student Family Affordability Fund - School Allocations.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14837,School District 68,,Index record for sd68 escribe document identifier 14837,escribe,sd68-archive,public-registry
AS Cedar Childcare.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14838,School District 68,,Index record for sd68 escribe document identifier 14838,escribe,sd68-archive,public-registry
Appendix A AS Child Care Spaces.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14839,School District 68,,Index record for sd68 escribe document identifier 14839,escribe,sd68-archive,public-registry
IS ESAP.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14840,School District 68,,Index record for sd68 escribe document identifier 14840,escribe,sd68-archive,public-registry
Update_Environmental_Stewardship_Action_Plan_(ESAP)_2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14841,School District 68,,Index record for sd68 escribe document identifier 14841,escribe,sd68-archive,public-registry
IS - WSBC Asbestos Compliance Initiative.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14842,School District 68,,Index record for sd68 escribe document identifier 14842,escribe,sd68-archive,public-registry
Appendix A OHS Bulletin - WSBC Asbestos Compliance Initiative - Jan 23 2023.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14843,School District 68,,Index record for sd68 escribe document identifier 14843,escribe,sd68-archive,public-registry
IS - NDSS.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14844,School District 68,,Index record for sd68 escribe document identifier 14844,escribe,sd68-archive,public-registry
2023-24 AFG Info Sheet Mar. 8 BC Mtg.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14845,School District 68,,Index record for sd68 escribe document identifier 14845,escribe,sd68-archive,public-registry
AFG 2023_24 AFG.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=14846,School District 68,,Index record for sd68 escribe document identifier 14846,escribe,sd68-archive,public-registry
