doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
Government Services Minutes 2012 12 17,https://www.ladysmith.ca/docs/default-source/council-documents/2008---2014-municipal-services-documents/government-services-minutes-2012-12-17.pdf,Town of Ladysmith,2012-12-17,,minutes,government-services-committee,
Government Services Minutes 2013 03 18,https://www.ladysmith.ca/docs/default-source/council-documents/2008---2014-municipal-services-documents/government-services-minutes-2013-03-18.pdf,Town of Ladysmith,2013-03-18,,minutes,government-services-committee,
Government Services Minutes 2013 05 21,https://www.ladysmith.ca/docs/default-source/council-documents/2008---2014-municipal-services-documents/government-services-minutes-2013-05-21.pdf,Town of Ladysmith,2013-05-21,,minutes,government-services-committee,
Government Services Minutes 2013 08 19,https://www.ladysmith.ca/docs/default-source/council-documents/2008---2014-municipal-services-documents/government-services-minutes-2013-08-19.pdf,Town of Ladysmith,2013-08-19,,minutes,government-services-committee,
Government Services Minutes 2013 10 21,https://www.ladysmith.ca/docs/default-source/council-documents/2008---2014-municipal-services-documents/government-services-minutes-2013-10-21.pdf,Town of Ladysmith,2013-10-21,,minutes,government-services-committee,
01 0530 A Council Self Assessment Policy 2020,https://www.ladysmith.ca/docs/default-source/council-meetings/01-0530-a-council-self-assessment-policy-2020.pdf,Town of Ladysmith,2020-01-01,,policy,town-council,
01 0530 B Council Code Of Conduct 2021,https://www.ladysmith.ca/docs/default-source/council-meetings/01-0530-b-council-code-of-conduct-2021.pdf,Town of Ladysmith,2021-01-01,,policy,town-council,
01 0550 B Public Hearing Policy 2021,https://www.ladysmith.ca/docs/default-source/council-meetings/01-0550-b-public-hearing-policy-2021.pdf,Town of Ladysmith,2021-01-01,,policy,town-council,
1 Ph Guidelines Using Zoom,https://www.ladysmith.ca/docs/default-source/council-meetings/1-ph-guidelines-using-zoom.pdf,Town of Ladysmith,,,policy,town-council,
2021 03 09 Late Agenda Item Memo Item 4 3 Additional Background Information,https://www.ladysmith.ca/docs/default-source/council-meetings/2021-council-meetings/2021-03-09-late-agenda-item-memo_item-4-3-additional-background-information.pdf,Town of Ladysmith,2021-03-09,,agenda-pkg,town-council,
2021 05 11 Cow Late Agenda Item Memo,https://www.ladysmith.ca/docs/default-source/council-meetings/2021-council-meetings/2021-05-11-cow_late-agenda-item-memo.pdf,Town of Ladysmith,2021-05-11,,agenda-pkg,cow-meeting,
2023 04 18 Ph Notice Ocp Amend Bylaw No 2200,https://www.ladysmith.ca/docs/default-source/council-meetings/2023-council-meetings/2023-04-18-ph-notice-ocp-amend-bylaw-no-2200.pdf,Town of Ladysmith,2023-04-18,,bylaw,town-council,
2023 05 09 Special Meeting Noticeda8492fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/council-meetings/2023-council-meetings/2023-05-09-special-meeting-noticeda8492fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2023-05-09,,meeting-notice,town-council,
2023 Council Meeting Schedule Notice,https://www.ladysmith.ca/docs/default-source/council-meetings/2023-council-meetings/2023-council-meeting-schedule-notice.pdf,Town of Ladysmith,2023 Counc,,meeting-notice,town-council,
2024 Council Annual Meeting Schedule,https://www.ladysmith.ca/docs/default-source/council-meetings/2024-council-annual-meeting-schedule.pdf,Town of Ladysmith,2024 Counc,,meeting-notice,town-council,
2024 11 12 Committee Of The Whole Minutes,https://www.ladysmith.ca/docs/default-source/council-meetings/2024-council-meetings/2024-11-12-committee-of-the-whole-minutes.pdf,Town of Ladysmith,2024-11-12,,minutes,cow-meeting,
2026 01 20 Council Minutes136b96fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-01-20-council-minutes136b96fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2026-01-20,,minutes,town-council,
2026 01 20 Late Agenda Item Memo,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-01-20_late-agenda-item-memo.pdf,Town of Ladysmith,2026-01-20,,agenda-pkg,town-council,
2026 01 20 Time Change Meeting Notice,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-01-20_time-change-meeting-notice.pdf,Town of Ladysmith,2026-01-20,,meeting-notice,town-council,
2026 02 03 Council Minutes6e7296fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-02-03-council-minutes6e7296fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2026-02-03,,minutes,town-council,
2026 02 03 Late Agenda Item Memo,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-02-03_late-agenda-item-memo.pdf,Town of Ladysmith,2026-02-03,,agenda-pkg,town-council,
2026 02 17 Council Minutes477996fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-02-17-council-minutes477996fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2026-02-17,,minutes,town-council,
2026 02 17 Late Agenda Item Memo,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-02-17_late-agenda-item-memo.pdf,Town of Ladysmith,2026-02-17,,agenda-pkg,town-council,
2026 03 03 Council Minutese98196fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-03-03-council-minutese98196fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2026-03-03,,minutes,town-council,
2026 03 03 Late Agenda Item Memo,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-03-03-late-agenda-item_memo.pdf,Town of Ladysmith,2026-03-03,,agenda-pkg,town-council,
2026 03 17 Council Minutesc69f96fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-03-17-council-minutesc69f96fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2026-03-17,,minutes,town-council,
2026 03 17 Late Agenda Item Memo,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-03-17_late-agenda-item-memo.pdf,Town of Ladysmith,2026-03-17,,agenda-pkg,town-council,
2026 04 07 Council Minutesed9396fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-04-07-council-minutesed9396fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2026-04-07,,minutes,town-council,
2026 04 21 Council Minutes8f9f96fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-04-21-council-minutes8f9f96fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2026-04-21,,minutes,town-council,
2026 04 21 Time Change Meeting Notice,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-04-21_time-change-meeting-notice.pdf,Town of Ladysmith,2026-04-21,,meeting-notice,town-council,
2026 04 28 Special Minutesb09f96fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-04-28-special-minutesb09f96fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2026-04-28,,minutes,town-council,
2026 04 28 Special Closed Electronic Meeting Notice,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-04-28_special-closed-electronic-meeting-notice.pdf,Town of Ladysmith,2026-04-28,,meeting-notice,town-council,
2026 05 05 Council Minutes9eaa96fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-05-05-council-minutes9eaa96fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2026-05-05,,minutes,town-council,
2026 05 19 Council Minutes For Review,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-05-19-council-minutes-for-review.pdf,Town of Ladysmith,2026-05-19,,minutes,town-council,
2026 06 02 Council Minutes,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/2026-06-02-council-minutes.pdf,Town of Ladysmith,2026-06-02,,minutes,town-council,
Item 7 1 Regional Recreation Needs Assessment Reportc89896fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/council-meetings/2026-council-meetings/item-7-1-regional-recreation-needs-assessment-reportc89896fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,,,council-notice,town-council,
A 2020 02 05 Cpac Agenda Package,https://www.ladysmith.ca/docs/default-source/cpac-documents/2020/a-2020-02-05-cpac-agenda-package.pdf,Town of Ladysmith,2020-02-05,,agenda-pkg,community-planning-advisory-committee,
A 2022 02 02 Cpac Agenda Package,https://www.ladysmith.ca/docs/default-source/cpac-documents/2020/a-2022-02-02-cpac-agenda-package.pdf,Town of Ladysmith,2022-02-02,,agenda-pkg,community-planning-advisory-committee,
B 2020 04 01 Cpac Agenda Package,https://www.ladysmith.ca/docs/default-source/cpac-documents/2020/b-2020-04-01-cpac-agenda-package.pdf,Town of Ladysmith,2020-04-01,,agenda-pkg,community-planning-advisory-committee,
2021 09 01 Cpac Agenda,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/2021-09-01-cpac-agenda.pdf,Town of Ladysmith,2021-09-01,,agenda-pkg,community-planning-advisory-committee,
A 2021 01 06 Cpac Agenda Package With Addendum,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/a-2021-01-06-cpac-agenda-package-with-addendum.pdf,Town of Ladysmith,2021-01-06,,agenda-pkg,community-planning-advisory-committee,
A 2021 01 06 Draft Cpac Minutes,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/a-2021-01-06-draft-cpac-minutes.pdf,Town of Ladysmith,2021-01-06,,minutes,community-planning-advisory-committee,
B 2021 02 03 Cpac Agenda Package,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/b-2021-02-03-cpac-agenda-package.pdf,Town of Ladysmith,2021-02-03,,agenda-pkg,community-planning-advisory-committee,
B 2021 02 03 Cpac Minutes,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/b-2021-02-03-cpac-minutes.pdf,Town of Ladysmith,2021-02-03,,minutes,community-planning-advisory-committee,
C 2021 03 03 Cpac Agenda Package,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/c-2021-03-03-cpac-agenda-package.pdf,Town of Ladysmith,2021-03-03,,agenda-pkg,community-planning-advisory-committee,
C 2021 03 03 Cpac Minutes,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/c-2021-03-03-cpac-minutes.pdf,Town of Ladysmith,2021-03-03,,minutes,community-planning-advisory-committee,
Cpac Nov 3rd Meeting Cancelled,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/cpac-nov-3rd-meeting-cancelled.pdf,Town of Ladysmith,,,meeting-notice,community-planning-advisory-committee,
D 2021 05 05 Cpac Agenda Package,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/d-2021-05-05-cpac-agenda-package.pdf,Town of Ladysmith,2021-05-05,,agenda-pkg,community-planning-advisory-committee,
D 2021 05 05 Draft Cpac Minutes,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/d-2021-05-05-draft-cpac-minutes.pdf,Town of Ladysmith,2021-05-05,,minutes,community-planning-advisory-committee,
E 2021 06 02 Cpac Agenda Package,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/e-2021-06-02-cpac-agenda-package.pdf,Town of Ladysmith,2021-06-02,,agenda-pkg,community-planning-advisory-committee,
E 2021 06 02 Cpac Minutes,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/e-2021-06-02-cpac-minutes.pdf,Town of Ladysmith,2021-06-02,,minutes,community-planning-advisory-committee,
F 2021 08 04 Cpac Agenda Package,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/f-2021-08-04-cpac-agenda-package.pdf,Town of Ladysmith,2021-08-04,,agenda-pkg,community-planning-advisory-committee,
F 2021 08 04 Cpac Minutes,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/f-2021-08-04-cpac-minutes.pdf,Town of Ladysmith,2021-08-04,,minutes,community-planning-advisory-committee,
G 2021 09 01 Draft Cpac Minutes,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/g-2021-09-01-draft-cpac-minutes.pdf,Town of Ladysmith,2021-09-01,,minutes,community-planning-advisory-committee,
H 2021 10 06 Cpac Agenda Package Reduced Size,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/h-2021-10-06-cpac-agenda-package-reduced-size.pdf,Town of Ladysmith,2021-10-06,,agenda-pkg,community-planning-advisory-committee,
H 2021 10 06 Draft Cpac Minutes,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/h-2021-10-06-draft-cpac-minutes.pdf,Town of Ladysmith,2021-10-06,,minutes,community-planning-advisory-committee,
I 2021 12 01 Cpac Agenda Package,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/i-2021-12-01-cpac-agenda-package.pdf,Town of Ladysmith,2021-12-01,,agenda-pkg,community-planning-advisory-committee,
I 2021 12 01 Draft Cpac Minutes,https://www.ladysmith.ca/docs/default-source/cpac-documents/2021/i-2021-12-01-draft-cpac-minutes.pdf,Town of Ladysmith,2021-12-01,,minutes,community-planning-advisory-committee,
2022 05 04 Cpac Meeting Cancelled,https://www.ladysmith.ca/docs/default-source/cpac-documents/2022/2022-05-04-cpac-meeting-cancelled.pdf,Town of Ladysmith,2022-05-04,,meeting-notice,community-planning-advisory-committee,
2022 06 01 Cpac Meeting Cancelled,https://www.ladysmith.ca/docs/default-source/cpac-documents/2022/2022-06-01-cpac-meeting-cancelled.pdf,Town of Ladysmith,2022-06-01,,meeting-notice,community-planning-advisory-committee,
2022 08 03 Cpac Meeting Cancelled,https://www.ladysmith.ca/docs/default-source/cpac-documents/2022/2022-08-03-cpac-meeting-cancelled.pdf,Town of Ladysmith,2022-08-03,,meeting-notice,community-planning-advisory-committee,
2022 12 07 Cpac Minutes,https://www.ladysmith.ca/docs/default-source/cpac-documents/2022/2022-12-07-cpac-minutes.pdf,Town of Ladysmith,2022-12-07,,minutes,community-planning-advisory-committee,
A 2022 02 02 Draft Cpac Minutes,https://www.ladysmith.ca/docs/default-source/cpac-documents/2022/a-2022-02-02-draft-cpac-minutes.pdf,Town of Ladysmith,2022-02-02,,minutes,community-planning-advisory-committee,
B 2022 03 02 Cpac Agenda Package,https://www.ladysmith.ca/docs/default-source/cpac-documents/2022/b-2022-03-02-cpac-agenda-package.pdf,Town of Ladysmith,2022-03-02,,agenda-pkg,community-planning-advisory-committee,
B 2022 03 02 Draft Cpac Minutes,https://www.ladysmith.ca/docs/default-source/cpac-documents/2022/b-2022-03-02-draft-cpac-minutes.pdf,Town of Ladysmith,2022-03-02,,minutes,community-planning-advisory-committee,
